@relation hotelsalesdataset

@attribute Sales_Id numeric
@attribute CheckIn {12/31/2017,1/2/2018,1/3/2018,1/5/2018,1/6/2018,1/9/2018,1/13/2018,1/14/2018,1/16/2018,1/19/2018,1/22/2018,1/23/2018,1/26/2018,1/30/2018,2/2/2018,2/6/2018,2/7/2018,2/8/2018,2/12/2018,2/13/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/24/2018,2/25/2018,2/26/2018,2/27/2018,2/28/2018,3/2/2018,3/4/2018,3/8/2018,3/9/2018,3/10/2018,3/13/2018,3/15/2018,3/18/2018,3/22/2018,3/26/2018,3/27/2018,3/29/2018,3/30/2018,3/31/2018,4/4/2018,4/7/2018,4/8/2018,4/12/2018,4/15/2018,4/17/2018,4/18/2018,4/21/2018,4/25/2018,4/27/2018,4/30/2018,5/7/2018,5/8/2018,5/11/2018,5/12/2018,5/13/2018,5/14/2018,5/17/2018,5/21/2018,5/24/2018,5/26/2018,5/27/2018,1/4/2018,1/18/2018,1/25/2018,1/27/2018,1/31/2018,2/1/2018,2/5/2018,2/9/2018,2/23/2018,3/3/2018,3/6/2018,3/7/2018,3/16/2018,3/19/2018,3/23/2018,4/1/2018,4/5/2018,4/9/2018,4/13/2018,4/16/2018,4/23/2018,4/26/2018,5/4/2018,5/6/2018,5/19/2018,5/22/2018,5/30/2018,1/10/2018,1/11/2018,1/17/2018,1/29/2018,2/4/2018,2/11/2018,2/17/2018,3/17/2018,3/20/2018,3/21/2018,4/6/2018,4/10/2018,4/11/2018,4/20/2018,4/22/2018,4/24/2018,4/28/2018,5/10/2018,5/15/2018,5/16/2018,5/18/2018,5/29/2018,1/8/2018,1/20/2018,1/24/2018,2/3/2018,2/10/2018,3/5/2018,3/24/2018,4/2/2018,5/3/2018,5/20/2018,12/28/2017,1/12/2018,1/15/2018,2/15/2018,3/1/2018,3/14/2018,3/28/2018,4/3/2018,4/19/2018,4/29/2018,5/9/2018,5/31/2018,2/14/2018,3/11/2018,3/12/2018,5/1/2018,5/25/2018,5/28/2018,5/2/2018,5/5/2018,3/25/2018,4/14/2018,1/1/2018,2/18/2018,12/30/2017,1/21/2018,5/23/2018,1/28/2018,1/7/2018,12/13/2017,11/30/2017,10/25/2017,12/15/2017,12/29/2017}
@attribute CheckOut {1/1/2018,1/3/2018,1/4/2018,1/6/2018,1/7/2018,1/10/2018,1/14/2018,1/15/2018,1/19/2018,1/22/2018,1/23/2018,1/26/2018,1/28/2018,2/2/2018,2/6/2018,2/7/2018,2/8/2018,2/12/2018,2/13/2018,2/16/2018,2/18/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/25/2018,2/26/2018,2/27/2018,2/28/2018,3/2/2018,3/4/2018,3/8/2018,3/9/2018,3/10/2018,3/11/2018,3/14/2018,3/18/2018,3/22/2018,3/26/2018,3/27/2018,3/28/2018,3/30/2018,3/31/2018,4/4/2018,4/7/2018,4/8/2018,4/12/2018,4/15/2018,4/17/2018,4/18/2018,4/21/2018,4/24/2018,4/27/2018,4/30/2018,5/4/2018,5/8/2018,5/9/2018,5/12/2018,5/13/2018,5/14/2018,5/17/2018,5/21/2018,5/23/2018,5/26/2018,5/27/2018,5/31/2018,1/5/2018,1/27/2018,2/1/2018,2/4/2018,2/9/2018,2/15/2018,2/24/2018,3/1/2018,3/7/2018,3/13/2018,3/19/2018,3/23/2018,4/1/2018,4/5/2018,4/10/2018,4/22/2018,4/26/2018,5/1/2018,5/6/2018,5/11/2018,5/18/2018,5/22/2018,5/25/2018,6/2/2018,1/11/2018,2/5/2018,2/11/2018,2/17/2018,3/3/2018,3/12/2018,3/17/2018,3/20/2018,3/21/2018,4/11/2018,4/13/2018,4/19/2018,4/28/2018,5/2/2018,5/10/2018,5/16/2018,5/28/2018,5/30/2018,1/12/2018,1/21/2018,1/24/2018,1/29/2018,2/3/2018,2/10/2018,3/6/2018,3/25/2018,3/29/2018,4/2/2018,4/16/2018,4/20/2018,4/29/2018,5/3/2018,5/7/2018,1/2/2018,1/13/2018,1/20/2018,1/25/2018,1/30/2018,2/14/2018,3/15/2018,4/3/2018,4/9/2018,4/23/2018,4/25/2018,5/5/2018,5/19/2018,6/1/2018,1/9/2018,1/16/2018,1/17/2018,1/18/2018,2/19/2018,3/5/2018,3/16/2018,4/6/2018,5/15/2018,1/31/2018,4/14/2018,5/24/2018,5/20/2018,6/3/2018,1/8/2018,3/24/2018,6/4/2018,5/29/2018,6/6/2018,6/5/2018,6/7/2018}
@attribute SystemEntry_Date {1/1/2018,1/2/2018,1/4/2018,1/6/2018,1/7/2018,1/10/2018,1/14/2018,1/15/2018,1/17/2018,1/20/2018,1/23/2018,1/24/2018,1/27/2018,1/30/2018,2/3/2018,2/6/2018,2/8/2018,2/13/2018,2/16/2018,2/17/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/24/2018,2/25/2018,2/27/2018,2/28/2018,3/1/2018,3/3/2018,3/4/2018,3/8/2018,3/10/2018,3/14/2018,3/16/2018,3/19/2018,3/22/2018,3/26/2018,3/28/2018,3/30/2018,3/31/2018,4/4/2018,4/7/2018,4/9/2018,4/12/2018,4/16/2018,4/18/2018,4/19/2018,4/23/2018,4/25/2018,4/27/2018,4/30/2018,5/8/2018,5/9/2018,5/12/2018,5/14/2018,5/15/2018,5/18/2018,5/21/2018,5/26/2018,5/27/2018,5/28/2018,1/5/2018,1/19/2018,1/26/2018,2/1/2018,2/2/2018,2/7/2018,2/10/2018,3/7/2018,3/9/2018,3/17/2018,3/24/2018,4/1/2018,4/6/2018,4/13/2018,4/28/2018,5/5/2018,5/20/2018,5/22/2018,5/31/2018,1/11/2018,1/12/2018,1/18/2018,2/4/2018,2/12/2018,3/21/2018,3/27/2018,4/10/2018,4/11/2018,4/17/2018,4/20/2018,4/22/2018,4/26/2018,5/7/2018,5/11/2018,5/17/2018,5/19/2018,5/29/2018,1/9/2018,1/21/2018,1/25/2018,2/9/2018,2/11/2018,3/5/2018,3/18/2018,4/3/2018,4/21/2018,5/4/2018,1/13/2018,1/16/2018,2/14/2018,3/2/2018,3/12/2018,3/13/2018,3/15/2018,3/29/2018,4/5/2018,4/24/2018,4/29/2018,5/13/2018,5/23/2018,3/23/2018,5/1/2018,5/16/2018,1/31/2018,2/18/2018,5/3/2018,5/6/2018,5/10/2018,1/3/2018,3/25/2018,4/14/2018,4/15/2018,2/15/2018,2/19/2018,3/11/2018,2/5/2018,3/20/2018,5/24/2018,1/28/2018,1/29/2018,5/2/2018,5/25/2018,1/8/2018,5/30/2018,4/8/2018,4/2/2018,3/6/2018,2/26/2018,1/22/2018}
@attribute Room_Id numeric
@attribute Room_NO numeric
@attribute Hotel_ID numeric
@attribute Hotel_Name {'Lime Group Hotels'}
@attribute Subhotel_ID numeric
@attribute Subhotel_Name {'Hotel Prime','Hotel Supreme','Hotel Extra','Hotel Star','Hotel Oxford','Hotel Lime','Hotel Fab','Hotel Pride','Hotel Sunny','Hotel Quality Inn'}
@attribute BookingSource_ID numeric
@attribute BookingSource_Name {Booking.Com,'Trip Advisor'}
@attribute GUEST_REG_NO numeric
@attribute No_Of_Persons numeric
@attribute 'Rate PerNight' numeric
@attribute Bar_sale numeric
@attribute Breakfast_Sale numeric
@attribute OtherIncome_Sale numeric
@attribute otherIncome_comment {ADAPTOR,'LATE CHECK OUT',Gym-Fitness,'Swimming And Gym','SMOKING FINE','PARKING CHARGES','DAY USE',LUGGAGE,WIFI,'EXTRA ACCOMODATION',UPGRADE,'ADVANCE PAYMENT',O/I,'EXTRA STAY',RESTAURANT,bff,'BANK TRANSFER',PHOTOCOPIES}

@data
1116770,1/17/2018,1/18/2018,1/18/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,377416,2,37,287.28,89.03,46.9,'Swimming And Gym'
1116926,1/18/2018,1/22/2018,1/18/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,377565,2,42.29,101.44,44.98,60.9,'Swimming And Gym'
1118852,1/22/2018,1/23/2018,1/23/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,379353,2,37,284.25,43.46,11.5,'Swimming And Gym'
1119413,1/23/2018,1/24/2018,1/24/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,379887,2,37,163.55,222,8,'Swimming And Gym'
1119777,1/24/2018,1/26/2018,1/26/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',380222,2,40,10,289,172.65,'Swimming And Gym'
1121000,1/26/2018,1/27/2018,1/27/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,381360,2,40,405.15,46,7.5,'Swimming And Gym'
1121105,1/27/2018,1/29/2018,1/27/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,381450,2,51.75,224.37,14,81.95,'Swimming And Gym'
1122806,1/31/2018,2/1/2018,2/1/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',382991,2,45,0,14,101.1,'Swimming And Gym'
1123567,2/1/2018,2/5/2018,2/2/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',383693,2,36.16,16,18,310.35,'Swimming And Gym'
1125568,2/5/2018,2/9/2018,2/6/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,385547,2,42,231.24,30,550.51,'Swimming And Gym'
1127301,2/9/2018,2/11/2018,2/10/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,387152,2,45.05,323.73,14,57.35,'Swimming And Gym'
1128435,2/11/2018,2/15/2018,2/12/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,388172,2,42.29,0,9,25.5,'Swimming And Gym'
1130353,2/15/2018,2/18/2018,2/16/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',389914,2,45.63,113.44,6,67.95,'Swimming And Gym'
1131824,2/18/2018,2/19/2018,2/19/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,391234,2,30,94.65,185,185.6,'PARKING CHARGES'
1132333,2/19/2018,2/21/2018,2/20/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,391712,2,40.5,10,141,88.75,'PARKING CHARGES'
1133394,2/21/2018,2/24/2018,2/22/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,392682,2,45.05,133.38,7.95,54.25,WIFI
1134765,2/24/2018,2/25/2018,2/24/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',393961,2,99,101.76,12,212,WIFI
1135274,2/25/2018,2/27/2018,2/25/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,394444,2,46.5,1,62,8.5,'ADVANCE PAYMENT'
1136490,2/27/2018,3/1/2018,2/28/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,395575,2,42,10,44.89,69.6,'PARKING CHARGES'
1137331,3/1/2018,3/4/2018,3/3/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',396315,2,41.62,235.27,65.18,16.75,'LATE CHECK OUT'
1139471,3/5/2018,3/12/2018,3/5/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,398320,2,61.43,92.75,240.26,115.5,LUGGAGE
1143027,3/12/2018,3/13/2018,3/12/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',401546,2,55,15,194.2,166.6,LUGGAGE
1143544,3/13/2018,3/14/2018,3/13/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,402000,2,65,186.79,76.92,72.85,LUGGAGE
1144164,3/14/2018,3/15/2018,3/15/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,402559,2,45,436.77,311.79,2,WIFI
1144635,3/15/2018,3/27/2018,3/16/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',402997,2,53.67,152.85,40,999.19,WIFI
1150612,3/27/2018,3/28/2018,3/28/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',408412,2,69,35.47,52,381.18,WIFI
1150935,3/28/2018,3/29/2018,3/28/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',408664,2,50,269.21,23,88.75,WIFI
1151346,3/29/2018,3/30/2018,3/29/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',409046,2,34.02,44,5,7.5,WIFI
1152269,3/31/2018,4/1/2018,3/31/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,409870,2,72,25.84,5,59.5,WIFI
1153096,4/1/2018,4/2/2018,4/2/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,410607,2,45,30,5,7.5,'Swimming And Gym'
1153949,4/3/2018,4/4/2018,4/4/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,411402,2,49,43,5,144.5,'Swimming And Gym'
1154143,4/4/2018,4/5/2018,4/4/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,411570,2,45,206.83,5,54.95,'PARKING CHARGES'
1154851,4/5/2018,4/8/2018,4/6/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,412203,2,50.15,149.35,5,475.27,Gym-Fitness
1156264,4/8/2018,4/9/2018,4/9/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',413469,2,36,29,5,344.72,Gym-Fitness
1156550,4/9/2018,4/10/2018,4/10/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',413735,2,33.2,0,0,162.35,'SMOKING FINE'
1157129,4/10/2018,4/11/2018,4/10/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,414253,2,37.67,129.83,5,1.1,'Swimming And Gym'
1157581,4/11/2018,4/13/2018,4/11/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,414691,2,56,57.29,6.4,1.9,'Swimming And Gym'
1158421,4/13/2018,4/14/2018,4/13/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,415493,2,44,56.46,6.4,33.25,'Swimming And Gym'
1159267,4/14/2018,4/15/2018,4/15/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,416270,2,59,71.86,6.4,7.5,'Swimming And Gym'
1159576,4/15/2018,4/16/2018,4/16/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',416559,2,26.56,0,0,1.5,'Swimming And Gym'
1159932,4/16/2018,4/17/2018,4/17/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,416887,2,40,0,0,216.13,'Swimming And Gym'
1160369,4/17/2018,4/18/2018,4/17/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,417290,2,89,72.71,6.4,591.58,'Swimming And Gym'
1161092,4/18/2018,4/20/2018,4/19/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',417941,2,49,233.79,219,17.2,'Swimming And Gym'
1162222,4/20/2018,4/24/2018,4/21/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,418970,2,71,0,19.5,7.5,'Swimming And Gym'
1164045,4/24/2018,4/29/2018,4/24/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,420529,2,72.42,0.36,4,32.5,'LATE CHECK OUT'
1166427,4/29/2018,5/2/2018,4/29/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,422589,2,87.67,168.82,235,51.12,'Swimming And Gym'
1176888,5/19/2018,5/23/2018,5/20/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,431696,2,66.26,60,14,14.1,'Swimming And Gym'
1178447,5/23/2018,5/24/2018,5/23/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,433079,2,69,135.02,20,223.22,'Swimming And Gym'
1179348,5/24/2018,5/26/2018,5/26/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',433838,2,58.65,370.35,87,7.7,'Swimming And Gym'
1180500,5/26/2018,5/27/2018,5/27/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,434895,2,58.65,75,195,822.41,'Swimming And Gym'
1181081,5/27/2018,5/29/2018,5/29/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',435356,2,41,8,44.9,7.5,'PARKING CHARGES'
1181879,5/29/2018,5/30/2018,5/29/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',436084,2,50,332.69,236.97,7.5,Gym-Fitness
1182093,5/30/2018,6/1/2018,5/30/2018,4744,115,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',436260,2,50,0,185.33,67.6,WIFI
1116051,1/15/2018,1/16/2018,1/16/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,376736,2,73,0,174.46,45.75,WIFI
1116218,1/16/2018,1/17/2018,1/17/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,376893,2,40,10,178.91,7.5,Gym-Fitness
1116743,1/17/2018,1/20/2018,1/19/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',377389,2,33,0,20,7.5,'Swimming And Gym'
1118012,1/20/2018,1/21/2018,1/21/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',378571,2,40,0,4.5,399.79,WIFI
1129056,2/12/2018,2/13/2018,2/13/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',388752,2,45,0,50,50.39,WIFI
1129517,2/13/2018,2/14/2018,2/14/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',389140,2,45,435.03,13,230.41,ADAPTOR
1130037,2/14/2018,2/15/2018,2/15/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,389618,2,55,169.49,14,21.5,'PARKING CHARGES'
1131394,2/17/2018,2/18/2018,2/18/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,390842,2,42.29,8,18,11.43,'LATE CHECK OUT'
1132513,2/19/2018,2/20/2018,2/20/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,391884,2,41.85,25,65,100,Gym-Fitness
1133439,2/20/2018,2/22/2018,2/22/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,392725,2,49,166.32,155,41.6,'Swimming And Gym'
1140644,3/7/2018,3/8/2018,3/8/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,399410,2,45,74.91,129,101.35,'Swimming And Gym'
1141387,3/9/2018,3/11/2018,3/9/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,400087,2,47,29,94,31.65,'Swimming And Gym'
1143112,3/12/2018,3/13/2018,3/13/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,401622,2,45,120.37,104,135.8,'Swimming And Gym'
1145395,3/17/2018,3/18/2018,3/17/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',403674,2,90,77.7,104,462.54,'PARKING CHARGES'
1150024,3/26/2018,3/27/2018,3/27/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,407896,2,66.18,80.44,310.05,64.94,Gym-Fitness
1152662,3/31/2018,4/1/2018,4/1/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,410211,2,68.88,55.05,337,7.5,'ADVANCE PAYMENT'
1152790,4/1/2018,4/2/2018,4/1/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,410315,2,35,337,176.55,47.25,'LATE CHECK OUT'
1153379,4/2/2018,4/3/2018,4/3/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,410876,2,67.49,29,99.03,25.8,'PARKING CHARGES'
1153896,4/3/2018,4/4/2018,4/4/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,411362,2,43,22.79,42.71,197.85,Gym-Fitness
1157479,4/11/2018,4/14/2018,4/11/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,414591,2,51,123.87,42.71,52.35,Gym-Fitness
1160897,4/18/2018,4/19/2018,4/19/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,417755,2,80,89.45,40,141.51,Gym-Fitness
1162140,4/20/2018,4/22/2018,4/21/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,418894,2,86.5,201.72,12,185.35,Gym-Fitness
1163147,4/22/2018,4/23/2018,4/23/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,419778,2,60,16,5,99.85,Gym-Fitness
1165931,4/28/2018,4/29/2018,4/28/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,422147,2,105,20,26,7.5,Gym-Fitness
1170137,5/6/2018,5/7/2018,5/7/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,425832,2,65,316.21,6.4,127.95,Gym-Fitness
1171626,5/9/2018,5/10/2018,5/10/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,427098,2,50.35,72.81,6.4,5.45,LUGGAGE
1172820,5/12/2018,5/13/2018,5/12/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,428166,2,94.05,0,0,48.92,WIFI
1175701,5/17/2018,5/18/2018,5/18/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',430650,2,41.5,0,177,0,WIFI
1176902,5/19/2018,5/20/2018,5/20/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,431710,2,75,0,63,0,WIFI
1177324,5/21/2018,5/22/2018,5/22/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,432080,1,50,0,12,92.4,WIFI
1177798,5/22/2018,5/23/2018,5/23/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,432503,1,70,326.25,58,83,WIFI
1180281,5/26/2018,5/27/2018,5/27/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',434688,2,55.46,29.78,70,47,'PARKING CHARGES'
1181412,5/28/2018,5/29/2018,5/29/2018,5501,148,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,435651,2,32,15,53,10.4,Gym-Fitness
1116231,1/16/2018,1/17/2018,1/17/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,376905,2,33,15,54.5,108.94,'PARKING CHARGES'
1133364,2/21/2018,2/22/2018,2/22/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,392655,2,40,0,4,0,'Swimming And Gym'
1138836,3/3/2018,3/4/2018,3/4/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,397749,2,44.65,142.33,105,1,'Swimming And Gym'
1140053,3/6/2018,3/8/2018,3/7/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',398862,2,26.89,1,84,0,'Swimming And Gym'
1142874,3/12/2018,3/13/2018,3/13/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,401398,2,45,15,255.96,167.83,'Swimming And Gym'
1145399,3/17/2018,3/19/2018,3/17/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,403678,2,66.03,0,44.1,0,'Swimming And Gym'
1147101,3/20/2018,3/22/2018,3/21/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,405210,2,58.5,181.28,44.1,245.82,'Swimming And Gym'
1148731,3/23/2018,3/25/2018,3/24/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',406712,2,66.02,68.59,182.48,0,'Swimming And Gym'
1149722,3/26/2018,3/27/2018,3/27/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,407639,2,46,0,68.46,0.5,'Swimming And Gym'
1150586,3/27/2018,3/28/2018,3/28/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',408390,2,43,0,63.94,485.95,'Swimming And Gym'
1151318,3/29/2018,3/31/2018,3/29/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',409021,2,51.5,29,143.86,167.81,'Swimming And Gym'
1152278,3/31/2018,4/2/2018,3/31/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',409879,2,50,126.42,40,0,'Swimming And Gym'
1153386,4/2/2018,4/3/2018,4/3/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',410883,2,40,274.84,10,8,'PARKING CHARGES'
1154109,4/4/2018,4/5/2018,4/4/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,411536,2,47.5,8,6.4,0,'PARKING CHARGES'
1154691,4/5/2018,4/6/2018,4/5/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',412050,2,33.2,15,6.4,68.89,LUGGAGE
1156687,4/9/2018,4/10/2018,4/10/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,413866,2,38,49.92,6.4,274.22,LUGGAGE
1157138,4/10/2018,4/11/2018,4/10/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',414262,2,60,0,0,0,'SMOKING FINE'
1159173,4/14/2018,4/15/2018,4/15/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,416183,2,53,39.87,169,58.85,LUGGAGE
1160047,4/16/2018,4/20/2018,4/17/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',416988,1,32,67,12,96.94,LUGGAGE
1162275,4/21/2018,4/22/2018,4/21/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',419020,2,110,194.33,92,0,LUGGAGE
1162997,4/22/2018,4/26/2018,4/22/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,419654,2,51.5,8,12.5,0,WIFI
1165419,4/27/2018,4/29/2018,4/27/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,421671,2,99,35,20,134.4,'SMOKING FINE'
1166416,4/29/2018,5/3/2018,4/29/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,422578,2,54,0,100,2.98,ADAPTOR
1169659,5/5/2018,5/6/2018,5/6/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',224,Booking.Com,425395,2,70,200.35,84,10,ADAPTOR
1172237,5/10/2018,5/12/2018,5/11/2018,5505,152,20,'Lime Group Hotels',486,'Hotel Oxford',226,'Trip Advisor',427616,2,51,45,12,0,WIFI
